SK_ID_CURR,TARGET
144393,0.28
144398,0.32
144402,0.42
144416,0.34
144422,0.39
144446,0.41
144451,0.35
144461,0.32
144464,0.41
144483,0.37
144498,0.35
144499,0.39
144534,0.5
144549,0.47
144563,0.37
144570,0.44
144579,0.35
144580,0.38
144581,0.44
144582,0.49
144587,0.39
144588,0.31
144589,0.34
144590,0.41
144598,0.45
144601,0.39
144610,0.5
144611,0.39
144612,0.46
144613,0.32
144617,0.5
144635,0.41
144640,0.49
144644,0.38
144645,0.46
144654,0.3
144656,0.25
144657,0.34
144658,0.37
144659,0.47
144665,0.3
144667,0.42
144675,0.49
144677,0.38
144678,0.39
144690,0.3
144701,0.45
144702,0.4
144716,0.4
144721,0.31
144722,0.33
144729,0.42
144744,0.37
144753,0.36
144761,0.28
144764,0.35
144767,0.39
144780,0.45
144781,0.42
144784,0.43
144806,0.42
144810,0.4
144811,0.43
144824,0.41
144828,0.38
144829,0.35
144835,0.45
144849,0.41
144850,0.37
144870,0.44
144881,0.47
144891,0.42
144898,0.4
144904,0.35
144906,0.31
144909,0.38
144910,0.28
144912,0.35
144963,0.39
144965,0.44
144966,0.35
144979,0.55
144990,0.42
144991,0.37
144992,0.34
144999,0.34
145006,0.47
145007,0.4
145008,0.42
145009,0.49
145011,0.42
145014,0.43
145025,0.28
145036,0.33
145041,0.37
145058,0.5
145071,0.41
145106,0.36
145110,0.32
145142,0.38
145146,0.37
145147,0.38
145148,0.47
145149,0.41
145154,0.48
145157,0.4
145158,0.4
145167,0.34
145172,0.46
145174,0.44
145192,0.41
145195,0.4
145196,0.39
145199,0.3
145209,0.39
145242,0.49
145248,0.4
145249,0.39
145250,0.44
145281,0.32
145287,0.44
145288,0.47
145298,0.45
145303,0.32
145309,0.45
145333,0.45
145336,0.35
145339,0.47
145350,0.47
145353,0.38
145354,0.3
145358,0.33
145382,0.4
145383,0.41
145389,0.29
145390,0.41
145391,0.39
145392,0.41
145407,0.29
145410,0.42
145412,0.4
145415,0.36
145418,0.37
145419,0.37
145440,0.29
145451,0.52
145476,0.46
145481,0.44
145482,0.3
145484,0.48
145502,0.44
145512,0.43
145515,0.38
145521,0.42
145523,0.35
145554,0.36
145557,0.39
145560,0.49
145563,0.45
145569,0.31
145586,0.46
145601,0.32
145602,0.47
145615,0.41
145623,0.45
145638,0.35
145640,0.45
145645,0.43
145654,0.39
145664,0.32
145677,0.38
145679,0.36
145681,0.36
145698,0.38
145709,0.36
145713,0.32
145720,0.48
145780,0.29
145781,0.37
145798,0.35
145811,0.46
145819,0.49
145833,0.37
145834,0.41
145835,0.35
145844,0.46
145862,0.37
145869,0.31
145871,0.38
145872,0.34
145874,0.49
145888,0.4
145891,0.36
145907,0.55
145908,0.47
145919,0.39
145925,0.38
145940,0.49
145941,0.4
145943,0.4
145951,0.45
145954,0.33
145957,0.36
145962,0.39
145974,0.35
145976,0.38
145987,0.4
145988,0.46
145989,0.43
145990,0.41
145991,0.56
145993,0.33
146000,0.49
146001,0.36
146006,0.49
146011,0.41
146014,0.3
146020,0.33
146021,0.32
146022,0.31
146026,0.41
146028,0.49
146032,0.49
146033,0.48
146037,0.43
146059,0.36
146060,0.46
146063,0.39
146069,0.36
146086,0.4
146090,0.49
146092,0.34
146094,0.49
146097,0.36
146098,0.42
146106,0.44
146115,0.34
146121,0.46
146122,0.35
146140,0.33
146142,0.45
146146,0.34
146149,0.38
146153,0.32
146155,0.34
146156,0.42
146159,0.46
146172,0.36
146176,0.38
146184,0.49
146186,0.39
146191,0.42
146198,0.38
146199,0.31
146202,0.38
146206,0.36
146214,0.37
146221,0.29
146232,0.4
146239,0.28
146246,0.42
146247,0.33
146252,0.43
146255,0.48
146256,0.35
146262,0.53
146277,0.45
146292,0.41
146303,0.37
146305,0.43
146313,0.36
146317,0.44
146330,0.37
146344,0.47
146345,0.5
146347,0.41
146356,0.52
146369,0.35
146384,0.3
146385,0.35
146386,0.43
146388,0.34
146404,0.34
146409,0.46
146413,0.41
146421,0.47
146428,0.38
146451,0.33
146458,0.35
146466,0.36
146476,0.47
146485,0.32
146486,0.38
146487,0.44
146500,0.45
146502,0.47
146512,0.45
146514,0.43
146515,0.39
146516,0.37
146533,0.33
146535,0.4
146541,0.45
146557,0.3
146562,0.31
146565,0.32
146570,0.36
146571,0.35
146574,0.42
146587,0.37
146591,0.31
146597,0.44
146600,0.49
146614,0.43
146621,0.46
146623,0.46
146631,0.5
146644,0.45
146649,0.38
146651,0.41
146652,0.38
146663,0.43
146680,0.51
146683,0.37
146714,0.46
146724,0.43
146730,0.37
146732,0.5
146738,0.44
146752,0.43
146755,0.38
146756,0.39
146759,0.34
146760,0.53
146761,0.43
146765,0.39
146806,0.48
146809,0.38
146810,0.5
146811,0.34
146815,0.33
146820,0.43
146821,0.53
146824,0.44
146829,0.44
146842,0.41
146864,0.41
146891,0.43
146918,0.53
146955,0.36
146957,0.35
146972,0.52
146973,0.41
146979,0.39
146982,0.38
146984,0.37
146997,0.36
147001,0.44
147008,0.47
147014,0.35
147022,0.39
147038,0.42
147048,0.49
147060,0.4
147061,0.35
147077,0.45
147082,0.36
147083,0.41
147085,0.37
147086,0.29
147099,0.44
147127,0.39
147128,0.37
147133,0.39
147138,0.37
147139,0.39
147150,0.35
147155,0.38
147171,0.28
147172,0.45
147182,0.32
147195,0.41
147199,0.52
147216,0.44
147224,0.35
147225,0.34
147230,0.49
147240,0.42
147250,0.4
147253,0.36
147254,0.35
147264,0.41
147294,0.33
147308,0.31
147309,0.49
147315,0.42
147319,0.54
147329,0.35
147340,0.37
147345,0.53
147353,0.4
147354,0.37
147364,0.42
147366,0.51
147373,0.36
147382,0.35
147383,0.39
147390,0.36
147408,0.33
147411,0.38
147415,0.38
147416,0.4
147425,0.38
147427,0.4
147438,0.36
147439,0.34
147457,0.38
147459,0.37
147463,0.36
147469,0.37
147476,0.4
147483,0.32
147497,0.38
147502,0.43
147515,0.39
147523,0.42
147527,0.33
147541,0.29
147551,0.53
147552,0.54
147561,0.38
147571,0.45
147587,0.39
147657,0.33
147659,0.4
147670,0.48
147695,0.35
147696,0.28
147702,0.37
147710,0.45
147711,0.37
147712,0.39
147713,0.32
147720,0.35
147722,0.36
147742,0.31
147750,0.4
147761,0.41
147764,0.34
147770,0.4
147771,0.41
147774,0.35
147786,0.3
147787,0.5
147791,0.37
147792,0.42
147793,0.38
147794,0.47
147801,0.43
147824,0.4
147826,0.4
147840,0.43
147847,0.35
147862,0.5
147865,0.43
147882,0.43
147893,0.39
147925,0.31
147932,0.44
147942,0.38
147953,0.38
147955,0.48
147964,0.43
147966,0.46
147981,0.44
147982,0.42
147990,0.41
147998,0.32
148002,0.35
148013,0.36
148025,0.41
148026,0.33
148031,0.51
148035,0.4
148042,0.37
148047,0.39
148050,0.52
148063,0.37
148065,0.44
148069,0.47
148070,0.36
148075,0.44
148076,0.39
148087,0.42
148091,0.52
148102,0.36
148107,0.42
148108,0.47
148113,0.42
148131,0.51
148141,0.42
148149,0.5
148150,0.51
148163,0.37
148175,0.33
148185,0.39
148187,0.35
148198,0.46
148204,0.44
148205,0.35
148212,0.33
148216,0.42
148217,0.49
148223,0.42
148224,0.39
148235,0.45
148255,0.33
148276,0.35
148285,0.3
148289,0.43
148292,0.54
148294,0.35
148314,0.54
148319,0.36
148320,0.35
148322,0.46
148323,0.43
148325,0.34
148333,0.37
148339,0.34
148359,0.27
148361,0.54
148364,0.39
148380,0.4
148382,0.32
148386,0.41
148393,0.4
148394,0.53
148404,0.28
148419,0.4
148423,0.39
148437,0.43
148440,0.42
148448,0.38
148449,0.34
148450,0.35
148451,0.31
148458,0.48
148471,0.38
148475,0.43
148476,0.31
148497,0.37
148511,0.4
148512,0.38
148534,0.35
148545,0.47
148557,0.33
148564,0.37
148570,0.38
148586,0.34
148596,0.44
148600,0.4
148607,0.33
148609,0.42
148622,0.36
148623,0.35
148625,0.36
148626,0.43
148628,0.39
148632,0.41
148639,0.35
148643,0.42
148644,0.36
148680,0.34
148702,0.45
148716,0.44
148717,0.41
148726,0.46
148738,0.49
148746,0.46
148749,0.37
148750,0.51
148769,0.37
148791,0.4
148803,0.35
148804,0.4
148823,0.43
148831,0.35
148849,0.27
148850,0.37
148855,0.38
148893,0.34
148896,0.44
148899,0.34
148903,0.4
148910,0.39
148911,0.44
148912,0.54
148913,0.35
148933,0.46
148935,0.4
148937,0.42
148946,0.42
148955,0.35
148980,0.46
148996,0.32
149015,0.49
149025,0.36
149028,0.44
149029,0.44
149035,0.42
149050,0.36
149051,0.45
149052,0.34
149056,0.39
149062,0.34
149067,0.49
149076,0.34
149090,0.39
149106,0.4
149107,0.38
149118,0.53
149119,0.43
149130,0.4
149154,0.41
149157,0.37
149158,0.39
149160,0.43
149163,0.56
149164,0.38
149165,0.41
149166,0.42
149214,0.37
149231,0.36
149236,0.32
149237,0.41
149246,0.35
149247,0.41
149253,0.45
149254,0.43
149265,0.36
149266,0.46
149277,0.51
149283,0.45
149289,0.41
149310,0.33
149314,0.42
149318,0.4
149319,0.38
149320,0.33
149321,0.53
149333,0.4
149337,0.49
149338,0.46
149341,0.35
149342,0.36
149349,0.4
149351,0.37
149354,0.39
149360,0.44
149362,0.34
149366,0.37
149372,0.37
149376,0.33
149388,0.39
149393,0.53
149401,0.34
149405,0.4
149412,0.33
149415,0.41
149416,0.45
149430,0.42
149435,0.37
149436,0.34
149444,0.5
149456,0.34
149471,0.3
149480,0.38
149481,0.42
149490,0.45
149491,0.43
149503,0.35
149512,0.43
149524,0.44
149525,0.39
149532,0.37
149533,0.38
149536,0.47
149540,0.38
149548,0.38
149563,0.34
149568,0.34
149569,0.42
149570,0.35
149582,0.44
149584,0.49
149587,0.43
149592,0.35
149596,0.37
149599,0.36
149612,0.47
149643,0.42
149648,0.45
149665,0.46
149666,0.47
149671,0.46
149675,0.38
149676,0.42
149677,0.38
149680,0.45
149711,0.31
149723,0.38
149726,0.42
149727,0.39
149730,0.33
149733,0.42
149734,0.5
149736,0.37
149750,0.45
149752,0.44
149767,0.46
149791,0.39
149793,0.35
149810,0.4
149850,0.44
149857,0.37
149858,0.4
149860,0.43
149882,0.38
149889,0.43
149890,0.38
149918,0.52
149919,0.29
149927,0.41
149928,0.47
149940,0.35
149944,0.47
149947,0.41
149951,0.41
149956,0.44
149958,0.32
149969,0.34
149988,0.44
149996,0.48
150007,0.52
150018,0.41
150025,0.35
150054,0.44
150064,0.49
150070,0.34
150074,0.33
150078,0.44
150084,0.38
150106,0.43
150111,0.38
150115,0.35
150117,0.49
150120,0.39
150127,0.47
150128,0.4
150130,0.45
150132,0.44
150135,0.4
150145,0.4
150148,0.26
150153,0.43
150154,0.44
150173,0.34
150174,0.43
150176,0.44
150177,0.31
150178,0.5
150179,0.4
150187,0.42
150207,0.4
150223,0.37
150224,0.4
150229,0.42
150233,0.47
150245,0.4
150252,0.4
150257,0.37
150258,0.48
150267,0.36
150268,0.48
150272,0.45
150282,0.34
150289,0.51
150299,0.33
150307,0.5
150310,0.38
150311,0.35
150312,0.36
150313,0.44
150324,0.44
150335,0.37
150343,0.4
150354,0.38
150363,0.39
150365,0.35
150377,0.41
150381,0.46
150382,0.36
150414,0.43
150418,0.4
150431,0.4
150449,0.35
150450,0.41
150473,0.39
150475,0.36
150476,0.34
150478,0.41
150488,0.49
150499,0.39
150501,0.48
150503,0.22
150518,0.48
150529,0.29
150531,0.33
150532,0.42
150535,0.38
150543,0.34
150545,0.41
150548,0.34
150552,0.46
150558,0.36
150574,0.45
150576,0.48
150577,0.34
150594,0.38
150601,0.45
150604,0.34
150618,0.37
150626,0.36
150627,0.47
150635,0.43
150648,0.38
150649,0.45
150650,0.34
150651,0.36
150652,0.37
150657,0.4
150659,0.38
150666,0.43
150667,0.39
150680,0.31
150698,0.45
150700,0.53
150713,0.34
150715,0.44
150718,0.4
150724,0.43
150731,0.41
150734,0.54
150738,0.29
150744,0.32
150745,0.47
150746,0.38
150749,0.33
150750,0.39
150753,0.43
150759,0.47
150762,0.47
150764,0.42
150782,0.4
150784,0.33
150785,0.45
150786,0.31
150789,0.35
150802,0.32
150809,0.32
150810,0.46
150817,0.42
150820,0.27
150822,0.46
150845,0.37
150846,0.38
150854,0.41
150858,0.41
150866,0.45
150869,0.43
150874,0.37
150887,0.29
150889,0.37
150892,0.34
150896,0.43
150901,0.51
150914,0.41
150918,0.41
150919,0.34
150929,0.42
150935,0.4
150941,0.38
150949,0.38
150950,0.38
150951,0.34
150952,0.35
150980,0.43
150981,0.27
150986,0.49
150987,0.41
151004,0.34
151005,0.35
151010,0.28
151012,0.32
151016,0.4
151021,0.55
151022,0.42
151023,0.34
151024,0.43
151035,0.32
151036,0.36
151039,0.41
151041,0.32
151043,0.45
151052,0.41
151058,0.44
151065,0.43
151066,0.42
151067,0.42
151069,0.33
151070,0.36
151080,0.41
151090,0.33
151092,0.45
151100,0.48
151108,0.44
151113,0.41
151119,0.51
151131,0.34
151145,0.37
151147,0.45
151148,0.46
151149,0.39
151153,0.36
151158,0.4
151167,0.43
151169,0.39
151185,0.37
151186,0.38
151187,0.45
151203,0.35
151206,0.42
151213,0.51
151237,0.41
151254,0.37
151255,0.32
151264,0.49
151266,0.46
151267,0.34
151270,0.34
151286,0.46
151288,0.39
151289,0.48
151290,0.44
151303,0.38
151304,0.43
151308,0.42
151315,0.37
151324,0.41
151329,0.35
151335,0.34
151343,0.42
151347,0.45
151348,0.4
151357,0.42
151366,0.32
151372,0.4
151374,0.41
151394,0.37
151395,0.42
151403,0.37
151410,0.3
151412,0.56
151419,0.3
151443,0.48
151464,0.37
151466,0.39
151467,0.37
151476,0.43
151480,0.35
151481,0.37
151486,0.42
151487,0.41
151490,0.34
151498,0.46
151500,0.36
151504,0.35
151516,0.41
151519,0.38
151528,0.43
151529,0.45
151539,0.35
151540,0.42
151556,0.49
151558,0.41
151559,0.45
151581,0.4
151586,0.35
151589,0.42
151603,0.39
151604,0.33
151610,0.44
151637,0.41
151652,0.39
151654,0.35
151667,0.37
151668,0.42
151669,0.38
151678,0.46
151697,0.39
151706,0.42
151729,0.4
151730,0.37
151737,0.42
151744,0.43
151756,0.39
151785,0.34
151800,0.35
151801,0.33
151821,0.43
151822,0.43
151834,0.45
151845,0.45
151846,0.35
151847,0.38
151848,0.3
151859,0.45
151872,0.47
151875,0.48
151883,0.39
151888,0.39
151895,0.39
151896,0.48
151900,0.31
151913,0.35
151920,0.41
151928,0.41
151933,0.42
151934,0.41
151948,0.51
151951,0.39
151963,0.37
151964,0.4
151965,0.37
151966,0.44
151974,0.41
151975,0.42
151978,0.49
151982,0.43
151993,0.43
152002,0.36
152005,0.47
152017,0.37
152020,0.48
152039,0.41
152047,0.39
152064,0.34
152071,0.42
152076,0.47
152088,0.35
152091,0.39
152093,0.43
152100,0.37
152107,0.43
152115,0.44
152119,0.36
152123,0.43
152129,0.36
152140,0.44
152141,0.39
152142,0.41
152148,0.44
152170,0.37
152171,0.31
152176,0.39
152186,0.41
152192,0.38
152204,0.34
152215,0.46
152220,0.37
152230,0.39
152256,0.52
152265,0.42
152266,0.46
152268,0.29
152272,0.34
152286,0.34
152299,0.47
152305,0.42
152324,0.4
152329,0.37
152355,0.51
152356,0.43
152365,0.43
152369,0.46
152373,0.37
152374,0.5
152383,0.43
152395,0.38
152403,0.45
152404,0.32
152406,0.35
152425,0.29
152437,0.5
152438,0.4
152442,0.4
152460,0.36
152461,0.41
152462,0.39
152472,0.46
152473,0.29
152477,0.38
152506,0.39
152522,0.36
152530,0.37
152535,0.31
152543,0.41
152548,0.47
152556,0.39
152562,0.39
152563,0.36
152565,0.43
152591,0.43
152593,0.47
152612,0.42
152619,0.43
152627,0.44
152628,0.39
152632,0.43
152638,0.3
152646,0.37
152662,0.29
152679,0.28
152680,0.39
152699,0.5
152703,0.44
152717,0.47
152720,0.3
152721,0.43
152735,0.4
152736,0.35
152739,0.47
152755,0.38
152769,0.41
152785,0.35
152788,0.48
152791,0.29
152808,0.49
152815,0.42
152816,0.38
152817,0.45
152818,0.35
152819,0.39
152820,0.42
152823,0.37
152831,0.33
152832,0.51
152833,0.33
152835,0.41
152838,0.37
152846,0.35
152862,0.43
152864,0.38
152865,0.41
152871,0.3
152874,0.42
152875,0.41
152876,0.38
152877,0.39
152881,0.48
152892,0.43
152908,0.41
152909,0.47
152915,0.32
152916,0.41
152923,0.49
152932,0.44
152934,0.32
152936,0.46
152948,0.35
152951,0.4
152956,0.41
152963,0.42
152964,0.45
152978,0.43
152980,0.43
152986,0.42
153001,0.45
153002,0.29
153007,0.4
153009,0.43
153017,0.51
153018,0.43
153022,0.36
153027,0.44
153032,0.44
153033,0.43
153034,0.35
153037,0.43
153051,0.45
153052,0.4
153057,0.39
153067,0.44
153084,0.51
153088,0.41
153089,0.49
153093,0.35
153094,0.45
153095,0.39
153105,0.41
153108,0.44
153110,0.54
153119,0.41
153135,0.34
153139,0.42
153146,0.36
153154,0.42
153185,0.46
153195,0.42
153196,0.33
153198,0.46
153202,0.47
153203,0.36
153209,0.33
153223,0.4
153224,0.34
153227,0.39
153230,0.3
153233,0.42
153234,0.3
153235,0.42
153243,0.47
153263,0.44
153269,0.4
153272,0.33
153276,0.47
153279,0.52
153291,0.39
153311,0.36
153328,0.38
153330,0.37
153341,0.41
153345,0.35
153393,0.36
153394,0.48
153395,0.35
153420,0.38
153428,0.39
153432,0.54
153449,0.43
153458,0.44
153459,0.4
153472,0.43
153475,0.4
153479,0.37
153480,0.43
153490,0.32
153491,0.29
153501,0.4
153502,0.45
153507,0.34
153513,0.39
153514,0.36
153519,0.41
153520,0.33
153556,0.27
153577,0.32
153582,0.38
153594,0.57
153595,0.37
153598,0.31
153601,0.36
153625,0.39
153641,0.37
153654,0.34
153676,0.41
153681,0.4
153704,0.47
153706,0.35
153710,0.47
153720,0.38
153734,0.38
153738,0.34
153743,0.38
153748,0.4
153756,0.48
153757,0.38
153759,0.33
153764,0.42
153782,0.39
153796,0.4
153802,0.31
153809,0.51
153810,0.35
153817,0.48
153821,0.45
153823,0.45
153830,0.56
153834,0.39
153839,0.52
153842,0.39
153847,0.41
153855,0.42
153873,0.37
153875,0.3
153882,0.55
153884,0.34
153885,0.48
153886,0.42
153890,0.31
153892,0.39
153897,0.42
153898,0.55
153901,0.41
153924,0.44
153928,0.41
153929,0.36
153949,0.32
153979,0.48
153980,0.42
153981,0.4
154010,0.42
154015,0.4
154039,0.42
154043,0.39
154044,0.51
154046,0.44
154047,0.42
154058,0.35
154060,0.39
154065,0.46
154083,0.38
154100,0.45
154108,0.27
154120,0.41
154121,0.43
154122,0.28
154128,0.32
154137,0.47
154143,0.46
154151,0.38
154158,0.4
154176,0.35
154184,0.47
154191,0.44
154215,0.44
154216,0.36
154220,0.34
154222,0.5
154227,0.33
154241,0.3
154243,0.42
154244,0.41
154254,0.35
154264,0.37
154265,0.28
154268,0.38
154269,0.35
154299,0.32
154307,0.43
154315,0.39
154325,0.32
154327,0.35
154332,0.48
154346,0.4
154347,0.3
154353,0.47
154369,0.38
154376,0.39
154377,0.39
154379,0.41
154389,0.44
154402,0.46
154403,0.33
154416,0.32
154428,0.45
154430,0.35
154442,0.47
154447,0.31
154468,0.43
154470,0.45
154473,0.43
154480,0.35
154486,0.41
154500,0.45
154507,0.37
154529,0.32
154549,0.3
154557,0.4
154571,0.43
154578,0.37
154580,0.36
154591,0.43
154611,0.49
154623,0.35
154650,0.43
154655,0.44
154659,0.37
154680,0.46
154681,0.43
154690,0.45
154711,0.46
154712,0.34
154722,0.45
154731,0.46
154747,0.44
154749,0.39
154750,0.38
154760,0.45
154763,0.33
154786,0.35
154788,0.33
154792,0.32
154807,0.38
154812,0.42
154818,0.41
154819,0.38
154824,0.54
154839,0.36
154840,0.36
154843,0.36
154847,0.4
154849,0.35
154850,0.4
154851,0.46
154853,0.32
154858,0.42
154868,0.45
154871,0.38
154877,0.41
154916,0.35
154920,0.38
154922,0.49
154924,0.38
154933,0.38
154942,0.44
154955,0.43
154957,0.3
154966,0.46
154971,0.31
154972,0.37
154973,0.48
154974,0.34
154979,0.42
154982,0.31
154990,0.45
154991,0.34
154994,0.46
154995,0.45
155009,0.3
155014,0.25
155017,0.44
155018,0.45
155019,0.38
155020,0.38
155027,0.32
155034,0.41
155047,0.44
155049,0.43
155052,0.54
155053,0.5
155059,0.3
155060,0.42
155069,0.29
155077,0.43
155078,0.33
155086,0.38
155088,0.42
155094,0.34
155099,0.4
155100,0.51
155116,0.3
155117,0.38
155119,0.41
155120,0.41
155133,0.42
155135,0.38
155141,0.39
155144,0.4
155145,0.39
155174,0.35
155194,0.41
155196,0.38
155204,0.44
155232,0.4
155240,0.39
155246,0.4
155254,0.3
155267,0.36
155273,0.35
155274,0.38
155283,0.35
155296,0.42
155312,0.37
155318,0.42
155322,0.44
155323,0.48
155329,0.42
155342,0.33
155346,0.51
155366,0.41
155369,0.33
155372,0.36
155378,0.45
155382,0.4
155390,0.36
155401,0.47
155428,0.36
155443,0.37
155445,0.31
155450,0.4
155452,0.41
155453,0.4
155480,0.38
155482,0.35
155484,0.35
155485,0.44
155496,0.44
155497,0.3
155531,0.35
155541,0.26
155547,0.34
155550,0.45
155551,0.34
155565,0.43
155567,0.39
155569,0.46
155573,0.3
155575,0.37
155581,0.31
155591,0.43
155593,0.41
155594,0.42
155610,0.47
155623,0.38
155624,0.37
155629,0.4
155638,0.4
155650,0.42
155652,0.49
155687,0.49
155697,0.37
155715,0.45
155718,0.37
155719,0.42
155723,0.5
155730,0.36
155731,0.6
155737,0.44
155738,0.39
155740,0.36
155742,0.34
155755,0.37
155766,0.42
155768,0.38
155771,0.39
155803,0.38
155808,0.33
155809,0.46
155812,0.41
155820,0.42
155832,0.41
155841,0.44
155847,0.48
155848,0.3
155855,0.4
155886,0.4
155893,0.43
155905,0.32
155910,0.4
155912,0.31
155919,0.52
155921,0.4
155937,0.41
155939,0.5
155950,0.37
155987,0.44
155988,0.38
156005,0.44
156006,0.35
156010,0.3
156018,0.41
156021,0.42
156026,0.42
156030,0.36
156033,0.34
156038,0.35
156041,0.43
156049,0.34
156050,0.38
156068,0.36
156069,0.45
156087,0.38
156088,0.46
156095,0.47
156104,0.36
156107,0.4
156108,0.47
156111,0.48
156119,0.36
156123,0.46
156140,0.45
156149,0.46
156161,0.38
156180,0.49
156186,0.44
156189,0.39
156194,0.39
156200,0.41
156213,0.45
156214,0.43
156228,0.41
156234,0.41
156236,0.35
156243,0.41
156256,0.43
156268,0.44
156269,0.34
156270,0.42
156274,0.36
156290,0.39
156291,0.34
156292,0.39
156298,0.4
156301,0.38
156302,0.34
156309,0.45
156355,0.42
156365,0.4
156367,0.42
156372,0.39
156376,0.34
156377,0.38
156389,0.36
156400,0.38
156404,0.38
156405,0.35
156426,0.45
156427,0.41
156429,0.38
156430,0.42
156431,0.37
156432,0.41
156449,0.44
156463,0.45
156464,0.31
156478,0.35
156492,0.42
156508,0.51
156509,0.42
156517,0.39
156526,0.41
156527,0.41
156538,0.44
156542,0.35
156543,0.4
156555,0.41
156556,0.36
156561,0.34
156563,0.37
156564,0.53
156567,0.44
156570,0.34
156581,0.4
156594,0.46
156597,0.36
156600,0.41
156601,0.38
156627,0.32
156629,0.37
156642,0.35
156644,0.42
156663,0.36
156674,0.32
156688,0.47
156696,0.38
156707,0.41
156723,0.47
156728,0.4
156731,0.36
156732,0.41
156733,0.38
156768,0.43
156773,0.37
156782,0.4
156815,0.4
156837,0.36
156854,0.45
156861,0.43
156862,0.38
156878,0.36
156903,0.36
156910,0.38
156925,0.34
156933,0.36
156952,0.32
156953,0.33
156963,0.41
156965,0.45
156989,0.41
156994,0.34
156996,0.38
157005,0.37
157011,0.43
157046,0.45
157058,0.49
157061,0.46
157065,0.42
157066,0.34
157067,0.43
157090,0.44
157091,0.35
157096,0.37
157101,0.57
157104,0.39
157109,0.34
157116,0.45
157120,0.42
157121,0.47
157124,0.38
157125,0.44
157132,0.38
157153,0.37
157157,0.43
157159,0.5
157168,0.32
157189,0.43
157195,0.43
157203,0.28
157210,0.34
157212,0.54
157220,0.33
157239,0.39
157241,0.36
157246,0.53
157247,0.48
157252,0.4
157253,0.52
157265,0.42
157291,0.42
157292,0.42
157301,0.35
157306,0.51
157312,0.48
157314,0.51
157332,0.47
157333,0.45
157337,0.44
157345,0.4
157347,0.39
157363,0.42
157376,0.43
157382,0.47
157397,0.4
157409,0.41
157411,0.42
157422,0.42
157428,0.43
157434,0.34
157442,0.46
157446,0.42
157456,0.41
157465,0.38
157469,0.35
157482,0.38
157497,0.33
157507,0.29
157510,0.49
157515,0.36
157529,0.4
157530,0.44
157541,0.3
157546,0.54
157553,0.52
157554,0.37
157562,0.42
157565,0.41
157566,0.41
157571,0.4
157572,0.38
157574,0.36
157575,0.34
157581,0.43
157590,0.36
157604,0.34
157611,0.43
157617,0.48
157620,0.38
157623,0.36
157651,0.46
157653,0.36
157664,0.46
157690,0.34
157704,0.36
157712,0.32
157722,0.37
157727,0.39
157764,0.44
157765,0.41
157775,0.33
157777,0.45
157789,0.43
157802,0.4
157803,0.39
157804,0.42
157805,0.4
157822,0.4
157823,0.3
157827,0.23
157836,0.3
157839,0.36
157847,0.34
157859,0.44
157864,0.42
157866,0.43
157877,0.4
157886,0.44
157892,0.49
157903,0.39
157913,0.4
157919,0.38
157920,0.34
157923,0.39
157926,0.26
157927,0.42
157948,0.42
157949,0.47
157952,0.33
157955,0.5
157958,0.39
157960,0.27
157966,0.35
157970,0.38
157979,0.32
157980,0.4
157985,0.34
157997,0.42
157998,0.37
158002,0.4
158004,0.37
158005,0.34
158007,0.34
158008,0.42
158015,0.5
158033,0.4
158036,0.34
158041,0.42
158044,0.37
158049,0.43
158061,0.45
158078,0.4
158099,0.31
158100,0.41
158102,0.36
158107,0.35
158114,0.3
158127,0.36
158128,0.33
158142,0.44
158145,0.38
158146,0.42
158167,0.36
158176,0.4
158184,0.39
158197,0.32
158201,0.39
158202,0.47
158205,0.45
158208,0.31
158211,0.41
158215,0.39
158218,0.4
158221,0.4
158223,0.37
158230,0.44
158234,0.32
158235,0.42
158245,0.4
158254,0.35
158267,0.4
158277,0.35
158283,0.33
158289,0.38
158290,0.42
158298,0.44
158307,0.43
158332,0.43
158336,0.42
158342,0.39
158344,0.42
158347,0.45
158352,0.32
158354,0.4
158355,0.3
158357,0.33
158365,0.45
158366,0.42
158367,0.52
158368,0.46
158384,0.4
158388,0.32
158395,0.4
158413,0.39
158425,0.41
158426,0.4
158432,0.34
158444,0.4
158453,0.42
158454,0.34
158459,0.4
158462,0.46
158468,0.45
158469,0.39
158470,0.39
158483,0.37
158485,0.36
158490,0.42
158494,0.31
158500,0.36
158503,0.47
158504,0.45
158519,0.42
158523,0.45
158527,0.37
158533,0.38
158535,0.36
158539,0.36
158544,0.47
158547,0.31
158551,0.46
158552,0.37
158560,0.42
158616,0.44
158638,0.36
158642,0.3
158651,0.43
158653,0.36
158677,0.42
158683,0.44
158687,0.35
158693,0.35
158700,0.37
158703,0.48
158705,0.47
158706,0.43
158708,0.35
158712,0.36
158714,0.46
158715,0.41
158752,0.4
158753,0.5
158763,0.44
158764,0.35
158767,0.35
158770,0.4
158781,0.49
158789,0.36
158790,0.37
158791,0.51
158795,0.4
158796,0.41
158800,0.33
158806,0.32
158807,0.46
158815,0.53
158824,0.37
158828,0.34
158831,0.49
158840,0.46
158841,0.46
158847,0.25
158856,0.43
158858,0.33
158884,0.41
158885,0.49
158891,0.4
158898,0.48
158911,0.46
158913,0.46
158918,0.39
158926,0.45
158929,0.51
158939,0.4
158940,0.4
158952,0.39
158963,0.33
158973,0.32
158977,0.37
158988,0.47
159013,0.37
159016,0.39
159018,0.37
159024,0.52
159034,0.34
159035,0.42
159039,0.43
