SK_ID_CURR,TARGET
141085,0.25
141089,0.14
141090,0.19
141093,0.18
141095,0.23
141110,0.24
141114,0.18
141119,0.35
141147,0.26
141150,0.42
141159,0.19
141160,0.31
141167,0.11
141206,0.16
141213,0.15
141215,0.39
141222,0.15
141255,0.17
141283,0.1
141298,0.27
141306,0.14
141310,0.28
141320,0.25
141323,0.26
141329,0.18
141333,0.18
141339,0.14
141340,0.25
141344,0.21
141345,0.16
141347,0.21
141350,0.29
141356,0.14
141358,0.23
141365,0.15
141368,0.08
141369,0.17
141376,0.26
141377,0.14
141385,0.19
141387,0.15
141388,0.35
141389,0.22
141390,0.24
141409,0.14
141410,0.19
141411,0.23
141414,0.18
141422,0.22
141426,0.28
141457,0.19
141470,0.17
141480,0.12
141481,0.19
141492,0.14
141493,0.23
141496,0.15
141497,0.17
141502,0.2
141503,0.24
141504,0.39
141507,0.13
141515,0.16
141524,0.33
141528,0.14
141540,0.08
141542,0.24
141551,0.28
141573,0.18
141580,0.14
141588,0.27
141596,0.13
141597,0.21
141602,0.21
141608,0.18
141611,0.14
141612,0.3
141618,0.24
141628,0.16
141632,0.25
141634,0.24
141637,0.18
141638,0.27
141639,0.14
141640,0.25
141644,0.31
141654,0.22
141656,0.14
141668,0.13
141717,0.31
141718,0.16
141723,0.32
141743,0.11
141744,0.14
141750,0.15
141753,0.16
141762,0.29
141809,0.11
141815,0.11
141826,0.18
141832,0.17
141840,0.13
141869,0.24
141870,0.25
141887,0.23
141915,0.1
141925,0.13
141945,0.34
141949,0.17
141958,0.15
141959,0.09
141963,0.11
141989,0.26
141995,0.24
141997,0.16
142005,0.16
142008,0.15
142012,0.2
142014,0.17
142025,0.19
142036,0.13
142037,0.16
142038,0.09
142039,0.19
142064,0.19
142065,0.26
142070,0.19
142074,0.19
142079,0.2
142084,0.3
142087,0.27
142102,0.17
142106,0.16
142115,0.16
142120,0.19
142132,0.2
142139,0.19
142142,0.1
142153,0.25
142160,0.28
142162,0.11
142163,0.14
142167,0.13
142168,0.15
142177,0.26
142180,0.29
142183,0.27
142186,0.23
142189,0.3
142195,0.18
142198,0.15
142210,0.15
142215,0.26
142222,0.14
142223,0.2
142224,0.16
142236,0.14
142237,0.19
142239,0.24
142242,0.14
142243,0.2
142244,0.1
142255,0.17
142273,0.16
142289,0.18
142294,0.19
142303,0.21
142305,0.18
142339,0.2
142359,0.3
142361,0.23
142364,0.17
142378,0.2
142380,0.15
142383,0.14
142387,0.24
142393,0.25
142396,0.25
142407,0.28
142409,0.17
142427,0.17
142429,0.36
142430,0.19
142431,0.25
142433,0.13
142439,0.32
142440,0.21
142446,0.2
142459,0.17
142478,0.22
142481,0.12
142491,0.21
142495,0.17
142497,0.12
142510,0.22
142513,0.27
142521,0.13
142529,0.14
142537,0.17
142542,0.3
142558,0.2
142574,0.26
142575,0.11
142579,0.13
142587,0.18
142590,0.33
142610,0.12
142614,0.19
142621,0.22
142641,0.14
142650,0.13
142653,0.16
142667,0.21
142671,0.3
142676,0.23
142680,0.2
142684,0.16
142685,0.11
142686,0.18
142689,0.15
142691,0.18
142704,0.13
142707,0.21
142724,0.08
142727,0.26
142728,0.19
142741,0.17
142747,0.19
142748,0.16
142752,0.16
142755,0.16
142756,0.19
142759,0.09
142762,0.09
142771,0.16
142778,0.25
142783,0.12
142789,0.37
142790,0.14
142791,0.25
142793,0.22
142795,0.12
142803,0.25
142819,0.16
142822,0.14
142825,0.26
142833,0.15
142871,0.06
142872,0.19
142883,0.14
142905,0.06
142906,0.21
142917,0.21
142921,0.2
142927,0.12
142932,0.2
142940,0.2
142962,0.18
142969,0.22
142976,0.17
142977,0.14
142982,0.21
142988,0.15
142990,0.19
142992,0.18
143012,0.28
143013,0.23
143016,0.18
143017,0.28
143033,0.12
143058,0.21
143059,0.16
143060,0.21
143065,0.26
143076,0.22
143081,0.29
143088,0.14
143089,0.2
143090,0.11
143094,0.09
143100,0.15
143115,0.15
143132,0.13
143135,0.19
143136,0.18
143149,0.28
143151,0.21
143152,0.11
143153,0.26
143162,0.15
143166,0.16
143167,0.21
143187,0.23
143188,0.15
143190,0.19
143191,0.23
143195,0.37
143207,0.22
143209,0.25
143227,0.2
143231,0.27
143232,0.15
143244,0.16
143263,0.23
143268,0.22
143275,0.14
143278,0.25
143302,0.32
143320,0.18
143328,0.22
143336,0.11
143339,0.17
143340,0.31
143353,0.16
143360,0.22
143361,0.23
143385,0.31
143388,0.16
143389,0.25
143390,0.18
143393,0.28
143396,0.19
143419,0.23
143421,0.12
143422,0.17
143431,0.14
143433,0.15
143440,0.15
143442,0.16
143463,0.18
143466,0.12
143475,0.3
143500,0.2
143510,0.12
143528,0.25
143532,0.17
143535,0.24
143538,0.2
143548,0.14
143550,0.26
143555,0.22
143576,0.35
143593,0.18
143595,0.23
143596,0.17
143597,0.22
143599,0.19
143601,0.18
143602,0.12
143605,0.14
143609,0.22
143611,0.13
143613,0.23
143618,0.18
143652,0.12
143667,0.13
143679,0.19
143680,0.23
143692,0.21
143703,0.22
143712,0.22
143714,0.22
143715,0.12
143729,0.36
143732,0.16
143738,0.14
143740,0.19
143743,0.27
143772,0.22
143773,0.16
143792,0.2
143802,0.14
143808,0.13
143819,0.18
143820,0.19
143825,0.16
143828,0.13
143831,0.29
143834,0.08
143835,0.12
143843,0.19
143860,0.14
143874,0.17
143889,0.24
143903,0.16
143921,0.17
143936,0.15
143944,0.12
143947,0.12
143948,0.18
143957,0.36
143964,0.31
143965,0.14
143971,0.26
143976,0.18
143977,0.3
143983,0.18
143991,0.21
144015,0.08
144032,0.15
144057,0.22
144065,0.07
144087,0.09
144090,0.15
144091,0.28
144092,0.15
144139,0.24
144150,0.27
144151,0.11
144153,0.17
144154,0.4
144159,0.29
144168,0.29
144169,0.19
144178,0.33
144179,0.19
144183,0.21
144186,0.3
144190,0.21
144191,0.16
144199,0.2
144226,0.16
144227,0.14
144229,0.2
144237,0.21
144247,0.19
144249,0.18
144259,0.15
144260,0.21
144282,0.24
144295,0.19
144304,0.15
144314,0.12
144318,0.26
144324,0.19
144325,0.19
144333,0.2
144334,0.13
144336,0.16
144350,0.17
144354,0.18
144357,0.1
144359,0.11
144365,0.23
144385,0.18
144386,0.09
144387,0.26
144390,0.26
144393,0.12
144398,0.22
144402,0.16
144416,0.12
144422,0.17
144446,0.25
144451,0.22
144461,0.2
144464,0.19
144483,0.22
144498,0.26
144499,0.15
144534,0.23
144549,0.13
144563,0.16
144570,0.47
144579,0.15
144580,0.08
144581,0.18
144582,0.28
144587,0.14
144588,0.19
144589,0.19
144590,0.16
144598,0.15
144601,0.2
144610,0.16
144611,0.15
144612,0.13
144613,0.11
144617,0.24
144635,0.31
144640,0.27
144644,0.17
144645,0.18
144654,0.21
144656,0.23
144657,0.26
144658,0.12
144659,0.28
144665,0.25
144667,0.16
144675,0.21
144677,0.13
144678,0.19
144690,0.28
144701,0.23
144702,0.31
144716,0.15
144721,0.13
144722,0.27
144729,0.2
144744,0.09
144753,0.11
144761,0.08
144764,0.39
144767,0.13
144780,0.23
144781,0.24
144784,0.14
144806,0.1
144810,0.34
144811,0.2
144824,0.2
144828,0.19
144829,0.14
144835,0.26
144849,0.22
144850,0.14
144870,0.11
144881,0.26
144891,0.19
144898,0.26
144904,0.14
144906,0.15
144909,0.11
144910,0.25
144912,0.25
144963,0.21
144965,0.31
144966,0.22
144979,0.23
144990,0.23
144991,0.12
144992,0.27
144999,0.22
145006,0.28
145007,0.2
145008,0.16
145009,0.19
145011,0.17
145014,0.25
145025,0.14
145036,0.17
145041,0.22
145058,0.26
145071,0.26
145106,0.11
145110,0.19
145142,0.17
145146,0.25
145147,0.1
145148,0.19
145149,0.16
145154,0.28
145157,0.22
145158,0.13
145167,0.12
145172,0.18
145174,0.2
145192,0.15
145195,0.13
145196,0.27
145199,0.13
145209,0.25
145242,0.19
145248,0.12
145249,0.23
145250,0.21
145281,0.27
145287,0.13
145288,0.25
145298,0.23
145303,0.14
145309,0.12
145333,0.24
145336,0.2
145339,0.2
145350,0.11
145353,0.17
145354,0.14
145358,0.19
145382,0.29
145383,0.29
145389,0.16
145390,0.28
145391,0.2
145392,0.23
145407,0.16
145410,0.16
145412,0.23
145415,0.17
145418,0.19
145419,0.17
145440,0.07
145451,0.23
145476,0.24
145481,0.17
145482,0.11
145484,0.23
145502,0.15
145512,0.22
145515,0.12
145521,0.13
145523,0.18
145554,0.2
145557,0.14
145560,0.27
145563,0.21
145569,0.18
145586,0.26
145601,0.24
145602,0.18
145615,0.2
145623,0.14
145638,0.19
145640,0.15
145645,0.2
145654,0.15
145664,0.19
145677,0.16
145679,0.17
145681,0.21
145698,0.18
145709,0.16
145713,0.21
145720,0.18
145780,0.1
145781,0.12
145798,0.18
145811,0.29
145819,0.2
145833,0.25
145834,0.18
145835,0.17
145844,0.13
145862,0.22
145869,0.22
145871,0.17
145872,0.07
145874,0.34
145888,0.15
145891,0.27
145907,0.2
145908,0.28
145919,0.24
145925,0.16
145940,0.2
145941,0.23
145943,0.18
145951,0.17
145954,0.16
145957,0.2
145962,0.15
145974,0.15
145976,0.16
145987,0.16
145988,0.28
145989,0.18
145990,0.23
145991,0.27
145993,0.18
146000,0.33
146001,0.17
146006,0.16
146011,0.21
146014,0.18
146020,0.15
146021,0.12
146022,0.28
146026,0.2
146028,0.2
146032,0.2
146033,0.23
146037,0.22
146059,0.13
146060,0.27
146063,0.14
146069,0.15
146086,0.16
146090,0.31
146092,0.15
146094,0.24
146097,0.19
146098,0.23
146106,0.16
146115,0.17
146121,0.25
146122,0.27
146140,0.23
146142,0.14
146146,0.19
146149,0.15
146153,0.13
146155,0.1
146156,0.18
146159,0.22
146172,0.21
146176,0.14
146184,0.22
146186,0.24
146191,0.12
146198,0.15
146199,0.16
146202,0.25
146206,0.13
146214,0.15
146221,0.11
146232,0.15
146239,0.18
146246,0.23
146247,0.17
146252,0.17
146255,0.2
146256,0.12
146262,0.22
146277,0.17
146292,0.16
146303,0.19
146305,0.12
146313,0.2
146317,0.25
146330,0.24
146344,0.25
146345,0.19
146347,0.26
146356,0.16
146369,0.2
146384,0.18
146385,0.16
146386,0.17
146388,0.15
146404,0.21
146409,0.25
146413,0.18
146421,0.22
146428,0.19
146451,0.34
146458,0.11
146466,0.08
146476,0.14
146485,0.2
146486,0.24
146487,0.25
146500,0.17
146502,0.12
146512,0.21
146514,0.2
146515,0.28
146516,0.19
146533,0.17
146535,0.2
146541,0.21
146557,0.18
146562,0.27
146565,0.17
146570,0.16
146571,0.14
146574,0.25
146587,0.24
146591,0.12
146597,0.25
146600,0.21
146614,0.35
146621,0.23
146623,0.22
146631,0.15
146644,0.16
146649,0.21
146651,0.11
146652,0.12
146663,0.18
146680,0.22
146683,0.29
146714,0.16
146724,0.26
146730,0.23
146732,0.22
146738,0.27
146752,0.18
146755,0.25
146756,0.21
146759,0.23
146760,0.25
146761,0.2
146765,0.21
146806,0.24
146809,0.3
146810,0.2
146811,0.16
146815,0.16
146820,0.31
146821,0.14
146824,0.27
146829,0.22
146842,0.16
146864,0.13
146891,0.22
146918,0.33
146955,0.12
146957,0.16
146972,0.29
146973,0.21
146979,0.23
146982,0.18
146984,0.22
146997,0.2
147001,0.26
147008,0.29
147014,0.13
147022,0.16
147038,0.1
147048,0.23
147060,0.22
147061,0.16
147077,0.13
147082,0.19
147083,0.15
147085,0.23
147086,0.24
147099,0.24
147127,0.18
147128,0.2
147133,0.13
147138,0.21
147139,0.14
147150,0.16
147155,0.18
147171,0.23
147172,0.26
147182,0.16
147195,0.18
147199,0.2
147216,0.23
147224,0.18
147225,0.17
147230,0.24
147240,0.21
147250,0.08
147253,0.17
147254,0.31
147264,0.23
147294,0.34
147308,0.14
147309,0.29
147315,0.25
147319,0.22
147329,0.08
147340,0.16
147345,0.32
147353,0.11
147354,0.26
147364,0.21
147366,0.17
147373,0.04
147382,0.11
147383,0.17
147390,0.21
147408,0.22
147411,0.21
147415,0.18
147416,0.29
147425,0.18
147427,0.13
147438,0.26
147439,0.21
147457,0.15
147459,0.15
147463,0.15
147469,0.21
147476,0.16
147483,0.14
147497,0.18
147502,0.35
147515,0.18
147523,0.17
147527,0.13
147541,0.18
147551,0.24
147552,0.23
147561,0.18
147571,0.15
147587,0.26
147657,0.16
147659,0.16
147670,0.16
147695,0.17
147696,0.18
147702,0.32
147710,0.31
147711,0.17
147712,0.27
147713,0.29
147720,0.17
147722,0.23
147742,0.16
147750,0.19
147761,0.18
147764,0.15
147770,0.21
147771,0.32
147774,0.3
147786,0.15
147787,0.26
147791,0.17
147792,0.16
147793,0.3
147794,0.14
147801,0.21
147824,0.19
147826,0.13
147840,0.19
147847,0.19
147862,0.16
147865,0.21
147882,0.2
147893,0.33
147925,0.13
147932,0.24
147942,0.17
147953,0.21
147955,0.33
147964,0.24
147966,0.22
147981,0.11
147982,0.23
147990,0.18
147998,0.23
148002,0.21
148013,0.25
148025,0.24
148026,0.25
148031,0.21
148035,0.23
148042,0.3
148047,0.14
148050,0.25
148063,0.26
148065,0.3
148069,0.24
148070,0.17
148075,0.29
148076,0.17
148087,0.09
148091,0.19
148102,0.16
148107,0.2
148108,0.15
148113,0.3
148131,0.23
148141,0.18
148149,0.17
148150,0.3
148163,0.18
148175,0.16
148185,0.26
148187,0.18
148198,0.27
148204,0.23
148205,0.13
148212,0.23
148216,0.4
148217,0.2
148223,0.2
148224,0.14
148235,0.21
148255,0.28
148276,0.16
148285,0.16
148289,0.15
148292,0.25
148294,0.24
148314,0.16
148319,0.15
148320,0.26
148322,0.21
148323,0.2
148325,0.12
148333,0.31
148339,0.1
148359,0.2
148361,0.3
148364,0.14
148380,0.2
148382,0.12
148386,0.27
148393,0.15
148394,0.25
148404,0.16
148419,0.15
148423,0.14
148437,0.26
148440,0.18
148448,0.13
148449,0.16
148450,0.14
148451,0.17
148458,0.25
148471,0.19
148475,0.19
148476,0.22
148497,0.19
148511,0.19
148512,0.18
148534,0.14
148545,0.22
148557,0.23
148564,0.12
148570,0.13
148586,0.22
148596,0.18
148600,0.23
148607,0.21
148609,0.16
148622,0.18
148623,0.1
148625,0.28
148626,0.13
148628,0.18
148632,0.16
148639,0.17
148643,0.24
148644,0.37
148680,0.07
148702,0.27
148716,0.24
148717,0.21
148726,0.31
148738,0.26
148746,0.12
148749,0.24
148750,0.22
148769,0.16
148791,0.19
148803,0.14
148804,0.23
148823,0.21
148831,0.09
148849,0.19
148850,0.25
148855,0.18
148893,0.14
148896,0.17
148899,0.2
148903,0.23
148910,0.14
148911,0.26
148912,0.3
148913,0.21
148933,0.25
148935,0.22
148937,0.23
148946,0.37
148955,0.22
148980,0.32
148996,0.1
149015,0.32
149025,0.25
149028,0.25
149029,0.09
149035,0.13
149050,0.12
149051,0.18
149052,0.19
149056,0.13
149062,0.17
149067,0.22
149076,0.29
149090,0.34
149106,0.2
149107,0.15
149118,0.25
149119,0.17
149130,0.26
149154,0.11
149157,0.19
149158,0.19
149160,0.14
149163,0.21
149164,0.17
149165,0.21
149166,0.21
149214,0.26
149231,0.28
149236,0.16
149237,0.22
149246,0.1
149247,0.13
149253,0.19
149254,0.15
149265,0.16
149266,0.15
149277,0.38
149283,0.18
149289,0.23
149310,0.16
149314,0.17
149318,0.2
149319,0.14
149320,0.21
149321,0.36
149333,0.15
149337,0.31
149338,0.18
149341,0.22
149342,0.13
149349,0.23
149351,0.26
149354,0.13
149360,0.14
149362,0.16
149366,0.21
149372,0.36
149376,0.17
149388,0.2
149393,0.19
149401,0.15
149405,0.22
149412,0.3
149415,0.12
149416,0.13
149430,0.24
149435,0.18
149436,0.21
149444,0.37
149456,0.16
149471,0.12
149480,0.15
149481,0.16
149490,0.22
149491,0.18
149503,0.25
149512,0.15
149524,0.21
149525,0.18
149532,0.26
149533,0.24
149536,0.41
149540,0.2
149548,0.2
149563,0.14
149568,0.13
149569,0.25
149570,0.29
149582,0.13
149584,0.12
149587,0.21
149592,0.2
149596,0.23
149599,0.18
149612,0.17
149643,0.14
149648,0.23
149665,0.15
149666,0.2
149671,0.15
149675,0.13
149676,0.21
149677,0.12
149680,0.32
149711,0.16
149723,0.16
149726,0.28
149727,0.22
149730,0.07
149733,0.18
149734,0.43
149736,0.33
149750,0.15
149752,0.34
149767,0.22
149791,0.13
149793,0.14
149810,0.11
149850,0.13
149857,0.14
149858,0.12
149860,0.24
149882,0.16
149889,0.18
149890,0.18
149918,0.18
149919,0.2
149927,0.2
149928,0.18
149940,0.28
149944,0.21
149947,0.22
149951,0.26
149956,0.11
149958,0.24
149969,0.11
149988,0.18
149996,0.2
150007,0.22
150018,0.21
150025,0.16
150054,0.13
150064,0.26
150070,0.15
150074,0.16
150078,0.18
150084,0.1
150106,0.16
150111,0.41
150115,0.14
150117,0.29
150120,0.18
150127,0.21
150128,0.27
150130,0.22
150132,0.2
150135,0.1
150145,0.25
150148,0.14
150153,0.13
150154,0.09
150173,0.14
150174,0.28
150176,0.22
150177,0.22
150178,0.29
150179,0.27
150187,0.14
150207,0.22
150223,0.18
150224,0.12
150229,0.13
150233,0.19
150245,0.21
150252,0.16
150257,0.21
150258,0.2
150267,0.21
150268,0.14
150272,0.36
150282,0.2
150289,0.28
150299,0.09
150307,0.17
150310,0.14
150311,0.25
150312,0.17
150313,0.16
150324,0.37
150335,0.25
150343,0.18
150354,0.15
150363,0.12
150365,0.15
150377,0.22
150381,0.17
150382,0.2
150414,0.14
150418,0.16
150431,0.19
150449,0.13
150450,0.18
150473,0.19
150475,0.17
150476,0.15
150478,0.24
150488,0.25
150499,0.18
150501,0.23
150503,0.18
150518,0.21
150529,0.15
150531,0.18
150532,0.21
150535,0.23
150543,0.23
150545,0.26
150548,0.24
150552,0.24
150558,0.2
150574,0.25
150576,0.4
150577,0.14
150594,0.29
150601,0.19
150604,0.16
150618,0.25
150626,0.18
150627,0.19
150635,0.29
150648,0.21
150649,0.16
150650,0.28
150651,0.12
150652,0.16
150657,0.29
150659,0.22
150666,0.26
150667,0.16
150680,0.19
150698,0.35
150700,0.35
150713,0.12
150715,0.13
150718,0.09
150724,0.22
150731,0.14
150734,0.21
150738,0.11
150744,0.11
150745,0.23
150746,0.15
150749,0.13
150750,0.26
150753,0.15
150759,0.22
150762,0.28
150764,0.16
150782,0.19
150784,0.24
150785,0.18
150786,0.13
150789,0.16
150802,0.1
150809,0.14
150810,0.14
150817,0.12
150820,0.11
150822,0.21
150845,0.23
150846,0.17
150854,0.2
150858,0.31
150866,0.27
150869,0.16
150874,0.2
150887,0.15
150889,0.21
150892,0.17
150896,0.2
150901,0.32
150914,0.3
150918,0.22
150919,0.2
150929,0.16
150935,0.21
150941,0.14
150949,0.24
150950,0.28
150951,0.22
150952,0.06
150980,0.32
150981,0.13
150986,0.26
150987,0.2
151004,0.22
151005,0.19
151010,0.13
151012,0.17
151016,0.2
151021,0.24
151022,0.09
151023,0.4
151024,0.26
151035,0.27
151036,0.19
151039,0.23
151041,0.2
151043,0.19
151052,0.17
151058,0.22
151065,0.16
151066,0.21
151067,0.28
151069,0.17
151070,0.13
151080,0.27
151090,0.2
151092,0.38
151100,0.11
151108,0.28
151113,0.22
151119,0.16
151131,0.05
151145,0.21
151147,0.25
151148,0.11
151149,0.25
151153,0.28
151158,0.17
151167,0.13
151169,0.3
151185,0.14
151186,0.17
151187,0.19
151203,0.12
151206,0.07
151213,0.31
151237,0.12
151254,0.2
151255,0.17
151264,0.2
151266,0.19
151267,0.21
151270,0.26
151286,0.19
151288,0.12
151289,0.22
151290,0.27
151303,0.1
151304,0.27
151308,0.14
151315,0.12
151324,0.23
151329,0.24
151335,0.17
151343,0.23
151347,0.3
151348,0.15
151357,0.12
151366,0.21
151372,0.19
151374,0.13
151394,0.09
151395,0.26
151403,0.2
151410,0.16
151412,0.24
151419,0.24
151443,0.2
151464,0.12
151466,0.19
151467,0.16
151476,0.21
151480,0.24
151481,0.23
151486,0.17
151487,0.14
151490,0.16
151498,0.11
151500,0.19
151504,0.17
151516,0.17
151519,0.13
151528,0.19
151529,0.29
151539,0.21
151540,0.21
151556,0.29
151558,0.17
151559,0.24
151581,0.16
151586,0.17
151589,0.26
151603,0.22
151604,0.17
151610,0.21
151637,0.21
151652,0.21
151654,0.19
151667,0.28
151668,0.3
151669,0.12
151678,0.15
151697,0.24
151706,0.16
151729,0.21
151730,0.17
151737,0.27
151744,0.34
151756,0.29
151785,0.17
151800,0.17
151801,0.1
151821,0.26
151822,0.25
151834,0.2
151845,0.22
151846,0.23
151847,0.23
151848,0.14
151859,0.25
151872,0.33
151875,0.2
151883,0.16
151888,0.22
151895,0.22
151896,0.19
151900,0.11
151913,0.15
151920,0.24
151928,0.19
151933,0.17
151934,0.14
151948,0.14
151951,0.06
151963,0.12
151964,0.15
151965,0.16
151966,0.19
151974,0.19
151975,0.29
151978,0.16
151982,0.19
151993,0.19
152002,0.11
152005,0.29
152017,0.18
152020,0.24
152039,0.24
152047,0.16
152064,0.19
152071,0.21
152076,0.1
152088,0.2
152091,0.19
152093,0.18
152100,0.32
152107,0.21
152115,0.17
152119,0.15
152123,0.17
152129,0.15
152140,0.28
152141,0.17
152142,0.19
152148,0.28
152170,0.15
152171,0.18
152176,0.11
152186,0.18
152192,0.23
152204,0.14
152215,0.22
152220,0.22
152230,0.2
152256,0.23
152265,0.1
152266,0.22
152268,0.14
152272,0.16
152286,0.16
152299,0.18
152305,0.28
152324,0.18
152329,0.28
152355,0.16
152356,0.09
152365,0.16
152369,0.2
152373,0.16
152374,0.26
152383,0.21
152395,0.23
152403,0.28
152404,0.11
152406,0.18
152425,0.24
152437,0.21
152438,0.16
152442,0.23
152460,0.23
152461,0.18
152462,0.24
152472,0.2
152473,0.18
152477,0.18
152506,0.22
152522,0.16
152530,0.16
152535,0.16
152543,0.12
152548,0.2
152556,0.17
152562,0.33
152563,0.21
152565,0.2
152591,0.21
152593,0.21
152612,0.23
152619,0.17
152627,0.21
152628,0.17
152632,0.21
152638,0.14
152646,0.2
152662,0.31
152679,0.2
152680,0.13
152699,0.28
152703,0.18
152717,0.26
152720,0.22
152721,0.19
152735,0.19
152736,0.15
152739,0.34
152755,0.18
152769,0.15
152785,0.21
152788,0.15
152791,0.15
152808,0.16
152815,0.18
152816,0.26
152817,0.21
152818,0.26
152819,0.25
152820,0.19
152823,0.2
152831,0.18
152832,0.25
152833,0.13
152835,0.23
152838,0.23
152846,0.13
152862,0.26
152864,0.29
152865,0.18
152871,0.07
152874,0.13
152875,0.13
152876,0.28
152877,0.3
152881,0.34
152892,0.14
152908,0.26
152909,0.22
152915,0.13
152916,0.25
152923,0.19
152932,0.09
152934,0.15
152936,0.25
152948,0.28
152951,0.2
152956,0.29
152963,0.12
152964,0.36
152978,0.22
152980,0.16
152986,0.24
153001,0.3
153002,0.17
153007,0.22
153009,0.12
153017,0.2
153018,0.3
153022,0.16
153027,0.36
153032,0.21
153033,0.2
153034,0.16
153037,0.19
153051,0.47
153052,0.1
153057,0.15
153067,0.21
153084,0.27
153088,0.21
153089,0.18
153093,0.12
153094,0.25
153095,0.21
153105,0.16
153108,0.17
153110,0.16
153119,0.15
153135,0.2
153139,0.18
153146,0.17
153154,0.15
153185,0.17
153195,0.28
153196,0.19
153198,0.19
153202,0.19
153203,0.14
153209,0.16
153223,0.2
153224,0.15
153227,0.18
153230,0.22
153233,0.21
153234,0.14
153235,0.31
153243,0.13
153263,0.35
153269,0.19
153272,0.17
153276,0.21
153279,0.17
153291,0.24
153311,0.29
153328,0.25
153330,0.32
153341,0.24
153345,0.19
153393,0.08
153394,0.2
153395,0.19
153420,0.31
153428,0.29
153432,0.14
153449,0.18
153458,0.35
153459,0.16
153472,0.2
153475,0.14
153479,0.3
153480,0.13
153490,0.28
153491,0.2
153501,0.22
153502,0.15
153507,0.2
153513,0.24
153514,0.23
153519,0.28
153520,0.13
153556,0.07
153577,0.23
153582,0.23
153594,0.18
153595,0.24
153598,0.18
153601,0.1
153625,0.18
153641,0.14
153654,0.13
153676,0.25
153681,0.11
153704,0.2
153706,0.16
153710,0.21
153720,0.2
153734,0.2
153738,0.21
153743,0.19
153748,0.21
153756,0.22
153757,0.19
153759,0.21
153764,0.2
153782,0.16
153796,0.26
153802,0.28
153809,0.3
153810,0.18
153817,0.33
153821,0.12
153823,0.17
153830,0.24
153834,0.15
153839,0.09
153842,0.15
153847,0.32
153855,0.17
153873,0.13
153875,0.15
153882,0.24
153884,0.16
153885,0.3
153886,0.15
153890,0.18
153892,0.16
153897,0.14
153898,0.17
153901,0.25
153924,0.22
153928,0.2
153929,0.22
153949,0.15
153979,0.21
153980,0.17
153981,0.22
154010,0.25
154015,0.19
154039,0.2
154043,0.16
154044,0.21
154046,0.14
154047,0.17
154058,0.18
154060,0.13
154065,0.28
154083,0.17
154100,0.26
154108,0.26
154120,0.23
154121,0.19
154122,0.15
154128,0.17
154137,0.2
154143,0.15
154151,0.25
154158,0.2
154176,0.05
154184,0.17
154191,0.25
154215,0.31
154216,0.13
154220,0.07
154222,0.21
154227,0.18
154241,0.09
154243,0.2
154244,0.25
154254,0.19
154264,0.18
154265,0.21
154268,0.2
154269,0.17
154299,0.11
154307,0.25
154315,0.31
154325,0.13
154327,0.18
154332,0.27
154346,0.12
154347,0.17
154353,0.3
154369,0.15
154376,0.13
154377,0.21
154379,0.17
154389,0.12
154402,0.27
154403,0.17
154416,0.11
154428,0.33
154430,0.18
154442,0.31
154447,0.28
154468,0.18
154470,0.12
154473,0.22
154480,0.24
154486,0.17
154500,0.14
154507,0.32
154529,0.14
154549,0.07
154557,0.11
154571,0.29
154578,0.23
154580,0.13
154591,0.17
154611,0.32
154623,0.12
154650,0.24
154655,0.31
154659,0.26
154680,0.32
154681,0.17
154690,0.16
154711,0.19
154712,0.15
154722,0.19
154731,0.31
154747,0.32
154749,0.19
154750,0.25
154760,0.24
154763,0.1
154786,0.3
154788,0.19
154792,0.22
154807,0.18
154812,0.14
154818,0.19
154819,0.32
154824,0.12
154839,0.23
154840,0.12
154843,0.16
154847,0.17
154849,0.26
154850,0.22
154851,0.22
154853,0.12
154858,0.16
154868,0.43
154871,0.21
154877,0.19
154916,0.1
154920,0.13
154922,0.36
154924,0.16
154933,0.17
154942,0.34
154955,0.16
154957,0.21
154966,0.16
154971,0.21
154972,0.2
154973,0.21
154974,0.18
154979,0.16
154982,0.21
154990,0.26
154991,0.18
154994,0.26
154995,0.26
155009,0.17
155014,0.11
155017,0.2
155018,0.22
155019,0.12
155020,0.12
155027,0.16
155034,0.16
155047,0.15
155049,0.33
155052,0.21
155053,0.15
155059,0.23
155060,0.21
155069,0.18
155077,0.27
155078,0.1
155086,0.21
155088,0.17
155094,0.18
155099,0.13
155100,0.16
155116,0.08
155117,0.18
155119,0.26
155120,0.19
155133,0.26
155135,0.3
155141,0.29
155144,0.11
155145,0.17
155174,0.18
155194,0.17
155196,0.13
155204,0.21
155232,0.29
155240,0.13
155246,0.23
155254,0.21
155267,0.19
155273,0.17
155274,0.2
155283,0.14
155296,0.35
155312,0.24
155318,0.18
155322,0.22
155323,0.2
155329,0.15
155342,0.14
155346,0.31
155366,0.21
155369,0.2
155372,0.23
155378,0.15
155382,0.15
155390,0.16
155401,0.32
155428,0.26
155443,0.13
155445,0.13
155450,0.23
155452,0.18
155453,0.14
155480,0.17
155482,0.16
155484,0.3
155485,0.23
155496,0.26
155497,0.17
155531,0.1
155541,0.19
155547,0.22
155550,0.32
155551,0.25
155565,0.24
155567,0.17
155569,0.29
155573,0.25
155575,0.08
155581,0.09
155591,0.25
155593,0.21
155594,0.18
155610,0.29
155623,0.15
155624,0.22
155629,0.07
155638,0.2
155650,0.13
155652,0.16
155687,0.22
155697,0.27
155715,0.39
155718,0.24
155719,0.23
155723,0.24
155730,0.24
155731,0.22
