SK_ID_CURR,TARGET
183690,0.05
183691,0.19
183697,0.18
183709,0.14
183711,0.12
183714,0.27
183725,0.14
183736,0.13
183742,0.12
183772,0.19
183776,0.12
183787,0.09
183792,0.21
183793,0.21
183799,0.28
183816,0.1
183818,0.25
183832,0.13
183836,0.04
183839,0.09
183840,0.13
183855,0.08
183857,0.21
183863,0.19
183866,0.11
183876,0.16
183878,0.18
183897,0.08
183902,0.14
183915,0.08
183925,0.21
183936,0.12
183939,0.15
183951,0.12
183956,0.21
183957,0.17
183974,0.11
183982,0.22
183994,0.13
184008,0.21
184013,0.12
184016,0.16
184019,0.16
184024,0.07
184025,0.15
184038,0.09
184045,0.13
184056,0.22
184060,0.31
184071,0.16
184073,0.09
184074,0.12
184077,0.06
184105,0.2
184106,0.18
184133,0.12
184154,0.32
184163,0.11
184165,0.18
184193,0.2
184194,0.23
184195,0.16
184202,0.26
184226,0.38
184230,0.19
184231,0.2
184234,0.17
184238,0.18
184248,0.15
184257,0.1
184268,0.12
184282,0.12
184291,0.16
184294,0.17
184295,0.36
184304,0.12
184309,0.09
184318,0.3
184325,0.2
184329,0.14
184330,0.07
184333,0.21
184337,0.05
184338,0.11
184340,0.15
184341,0.18
184347,0.23
184354,0.09
184355,0.09
184372,0.11
184384,0.1
184385,0.15
184386,0.13
184389,0.23
184401,0.07
184405,0.18
184431,0.23
184450,0.07
184453,0.25
184470,0.08
184471,0.11
184486,0.17
184488,0.17
184489,0.14
184497,0.06
184508,0.2
184509,0.11
184516,0.1
184525,0.24
184526,0.15
184531,0.06
184557,0.06
184576,0.19
184589,0.12
184605,0.06
184613,0.28
184630,0.11
184635,0.14
184636,0.09
184643,0.16
184645,0.19
184653,0.25
184655,0.2
184656,0.12
184660,0.11
184716,0.17
184736,0.14
184758,0.24
184767,0.16
184770,0.26
184773,0.1
184776,0.17
184792,0.07
184812,0.1
184820,0.17
184829,0.09
184831,0.22
184832,0.16
184834,0.15
184847,0.24
184848,0.1
184858,0.08
184866,0.16
184869,0.14
184870,0.22
184873,0.06
184874,0.12
184876,0.24
184879,0.17
184880,0.1
184885,0.11
184896,0.11
184916,0.22
184918,0.22
184919,0.13
184921,0.12
184936,0.13
184944,0.27
184956,0.17
184963,0.12
184964,0.12
184965,0.23
184972,0.22
184977,0.17
184982,0.11
184988,0.32
184992,0.18
184994,0.15
184998,0.21
185017,0.1
185024,0.2
185032,0.24
185037,0.06
185040,0.09
185043,0.19
185048,0.18
185059,0.14
185076,0.22
185083,0.13
185090,0.16
185099,0.18
185101,0.1
185106,0.21
185121,0.19
185125,0.21
185126,0.17
185127,0.1
185153,0.19
185167,0.15
185171,0.13
185178,0.09
185180,0.12
185181,0.02
185183,0.13
185186,0.21
185187,0.14
185188,0.12
185189,0.16
185194,0.22
185207,0.15
185209,0.08
185210,0.09
185212,0.1
185220,0.19
185221,0.17
185230,0.14
185231,0.25
185245,0.2
185249,0.23
185262,0.12
185285,0.21
185286,0.17
185288,0.11
185296,0.17
185298,0.29
185299,0.08
185308,0.09
185311,0.1
185313,0.09
185314,0.25
185332,0.24
185337,0.12
185338,0.14
185339,0.13
185341,0.16
185342,0.08
185344,0.09
185349,0.19
185362,0.09
185363,0.13
185394,0.16
185410,0.23
185418,0.1
185423,0.2
185428,0.19
185442,0.15
185447,0.09
185450,0.09
185454,0.12
185475,0.27
185481,0.22
185483,0.17
185485,0.22
185496,0.08
185504,0.15
185505,0.03
185512,0.1
185515,0.11
185534,0.15
185536,0.14
185538,0.13
185552,0.1
185569,0.2
185576,0.12
185578,0.23
185581,0.22
185584,0.08
185585,0.1
185586,0.21
185592,0.11
185604,0.04
185606,0.13
185607,0.14
185618,0.16
185622,0.13
185628,0.24
185629,0.11
185634,0.13
185637,0.34
185638,0.08
185640,0.15
185641,0.21
185645,0.09
185646,0.28
185647,0.14
185662,0.17
185669,0.25
185675,0.06
185687,0.09
185688,0.06
185689,0.11
185690,0.19
185697,0.2
185710,0.15
185733,0.12
185740,0.16
185806,0.16
185812,0.26
185824,0.15
185825,0.2
185826,0.13
185827,0.34
185828,0.26
185837,0.08
185859,0.13
185861,0.09
185872,0.16
185874,0.13
185891,0.2
185893,0.12
185897,0.08
185900,0.15
185910,0.13
185919,0.16
185932,0.14
185937,0.11
185939,0.14
185965,0.15
185968,0.11
185971,0.09
185978,0.17
185980,0.09
185981,0.06
185982,0.21
185991,0.07
185997,0.19
185998,0.13
186014,0.11
186021,0.11
186025,0.16
186034,0.14
186054,0.1
186061,0.12
186065,0.19
186066,0.28
186070,0.13
186080,0.1
186085,0.2
186094,0.25
186110,0.25
186113,0.05
186116,0.19
186127,0.08
186129,0.14
186135,0.12
186139,0.21
186151,0.09
186153,0.13
186156,0.09
186158,0.15
186159,0.18
186166,0.17
186168,0.14
186169,0.16
186170,0.1
186179,0.13
186188,0.05
186210,0.07
186227,0.13
186229,0.08
186230,0.18
186249,0.16
186254,0.07
186264,0.11
186265,0.13
186273,0.2
186276,0.06
186289,0.17
186296,0.25
186308,0.07
186309,0.15
186310,0.15
186316,0.05
186321,0.08
186333,0.17
186346,0.21
186391,0.13
186398,0.15
186407,0.12
186411,0.14
186415,0.2
186426,0.19
186444,0.18
186448,0.23
186453,0.2
186456,0.09
186460,0.11
186461,0.13
186473,0.17
186489,0.3
186490,0.21
186491,0.06
186492,0.11
186493,0.14
186503,0.14
186505,0.2
186506,0.1
186508,0.07
186524,0.23
186526,0.1
186536,0.15
186539,0.16
186543,0.07
186558,0.26
186568,0.07
186573,0.17
186587,0.15
186599,0.14
186609,0.13
186610,0.1
186612,0.12
186632,0.2
186634,0.18
186649,0.19
186652,0.19
186660,0.13
186668,0.18
186674,0.1
186675,0.12
186679,0.15
186682,0.07
186683,0.06
186695,0.38
186696,0.13
186704,0.13
186709,0.26
186714,0.13
186723,0.1
186726,0.31
186728,0.14
186729,0.15
186731,0.18
186737,0.22
186742,0.07
186743,0.08
186745,0.26
186747,0.07
186750,0.07
186769,0.17
186771,0.25
186787,0.15
186796,0.19
186802,0.21
186811,0.17
186812,0.29
186815,0.15
186840,0.12
186842,0.33
186853,0.15
186859,0.16
186878,0.05
186885,0.16
186890,0.15
186906,0.24
186916,0.1
186927,0.09
186928,0.13
186931,0.19
186934,0.13
186938,0.25
186943,0.23
186944,0.12
186945,0.17
186947,0.11
186952,0.11
186953,0.17
186960,0.16
186962,0.18
186991,0.06
187001,0.35
187017,0.13
187019,0.14
187024,0.11
187035,0.1
187037,0.18
187056,0.19
187057,0.16
187058,0.24
187065,0.18
187066,0.14
187069,0.13
187070,0.19
187074,0.13
187085,0.16
187087,0.19
187100,0.17
187117,0.12
187158,0.14
187159,0.14
187162,0.28
187164,0.13
187167,0.11
187168,0.1
187171,0.12
187184,0.19
187194,0.14
187208,0.1
187211,0.21
187220,0.15
187224,0.13
187242,0.09
187259,0.19
187260,0.07
187267,0.16
187280,0.3
187287,0.11
187291,0.12
187296,0.15
187301,0.31
187315,0.3
187319,0.15
187326,0.27
187328,0.16
187329,0.09
187330,0.1
187335,0.12
187339,0.12
187340,0.14
187353,0.12
187356,0.21
187367,0.21
187383,0.12
187388,0.16
187401,0.09
187415,0.11
187422,0.12
187439,0.2
187440,0.24
187442,0.29
187447,0.11
187448,0.13
187451,0.09
187468,0.12
187475,0.07
187477,0.11
187480,0.08
187498,0.17
187499,0.14
187516,0.09
187524,0.07
187534,0.11
187552,0.1
187577,0.21
187584,0.1
187585,0.08
187603,0.15
187608,0.08
187625,0.15
187637,0.14
187639,0.31
187641,0.11
187652,0.16
187684,0.15
187689,0.12
187698,0.22
187708,0.06
187716,0.19
187717,0.1
187719,0.17
187720,0.26
187743,0.13
187749,0.19
187762,0.16
187763,0.19
187772,0.25
187786,0.2
187787,0.13
187809,0.19
187826,0.17
187828,0.18
187829,0.22
187833,0.08
187847,0.14
187852,0.09
187862,0.07
187867,0.13
187868,0.15
187870,0.15
187871,0.11
187879,0.2
187894,0.2
187895,0.25
187899,0.12
187903,0.18
187915,0.13
187919,0.17
187941,0.07
187942,0.17
187944,0.16
187947,0.23
187949,0.35
187950,0.18
187952,0.12
187964,0.12
187967,0.17
187977,0.14
187983,0.09
187987,0.12
187988,0.1
187990,0.09
187991,0.24
187998,0.2
188014,0.16
188017,0.13
188021,0.19
188032,0.1
188039,0.08
188040,0.11
188044,0.11
188045,0.1
188054,0.1
188069,0.1
188070,0.23
188081,0.08
188092,0.29
188106,0.15
188108,0.16
188117,0.12
188120,0.13
188130,0.12
188133,0.16
188136,0.12
188151,0.18
188153,0.15
188158,0.11
188171,0.14
188175,0.06
188192,0.22
188194,0.09
188198,0.14
188199,0.15
188228,0.18
188232,0.15
188233,0.2
188234,0.06
188245,0.12
188248,0.12
188254,0.15
188261,0.23
188262,0.15
188267,0.17
188276,0.1
188281,0.28
188282,0.12
188295,0.11
188309,0.09
188313,0.25
188324,0.15
188327,0.24
188328,0.13
188329,0.15
188336,0.21
188337,0.17
188350,0.1
188389,0.08
188399,0.08
188413,0.1
188415,0.04
188421,0.15
188438,0.22
188449,0.3
188466,0.16
188470,0.05
188486,0.19
188492,0.17
188507,0.11
188511,0.08
188521,0.26
188540,0.16
188542,0.13
188551,0.23
188557,0.15
188558,0.11
188561,0.21
188563,0.13
188565,0.08
188577,0.22
188586,0.17
188591,0.19
188594,0.19
188614,0.13
188622,0.18
188626,0.13
188632,0.18
188635,0.1
188639,0.12
188645,0.22
188646,0.09
188647,0.13
188653,0.06
188659,0.13
188677,0.26
188694,0.09
188695,0.09
188696,0.17
188707,0.14
188714,0.12
188715,0.1
188722,0.12
188724,0.05
188729,0.09
188734,0.07
188739,0.26
188746,0.16
188747,0.1
188768,0.17
188770,0.12
188772,0.07
188787,0.08
188792,0.23
188793,0.12
188808,0.1
188828,0.13
188848,0.16
188851,0.08
188856,0.18
188862,0.08
188875,0.3
188876,0.26
188878,0.11
188880,0.06
188890,0.1
188900,0.13
188914,0.11
188928,0.19
188936,0.15
188946,0.1
188947,0.11
188948,0.09
188949,0.12
188950,0.1
188980,0.08
188982,0.23
188988,0.24
188990,0.11
188992,0.13
188993,0.12
188994,0.08
188997,0.09
188998,0.29
189009,0.13
189018,0.13
189022,0.12
189034,0.14
189045,0.11
189059,0.15
189062,0.1
189075,0.18
189086,0.21
189087,0.06
189107,0.05
189113,0.17
189144,0.12
189148,0.13
189199,0.11
189201,0.14
189202,0.11
189207,0.19
189213,0.2
189214,0.18
189224,0.1
189230,0.04
189251,0.11
189252,0.05
189255,0.05
189256,0.07
189257,0.19
189260,0.11
189261,0.18
189262,0.13
189263,0.1
189272,0.2
189282,0.1
189284,0.17
189294,0.08
189304,0.24
189314,0.13
189317,0.21
189333,0.11
189337,0.18
189347,0.05
189355,0.14
189357,0.17
189366,0.16
189374,0.18
189379,0.1
189388,0.12
189397,0.07
189418,0.12
189453,0.12
189458,0.09
189460,0.1
189481,0.14
189482,0.21
189483,0.19
189490,0.2
189491,0.19
189492,0.16
189511,0.13
189512,0.2
189518,0.1
189519,0.14
189531,0.16
189541,0.37
189550,0.13
189551,0.17
189559,0.15
189564,0.12
189573,0.14
189585,0.11
189587,0.18
189605,0.13
189612,0.14
189633,0.17
189640,0.14
189641,0.24
189643,0.11
189650,0.12
189652,0.08
189656,0.18
189661,0.23
189663,0.3
189684,0.13
189688,0.11
189711,0.14
189729,0.15
189747,0.18
189761,0.14
189773,0.13
189774,0.15
189779,0.14
189780,0.14
189796,0.15
189799,0.14
189800,0.14
189807,0.16
189808,0.2
189826,0.21
189836,0.14
189843,0.11
189845,0.16
189852,0.23
189853,0.36
189855,0.12
189866,0.11
189886,0.13
189888,0.22
189902,0.2
189907,0.29
189910,0.13
189922,0.05
189924,0.09
189933,0.12
189935,0.12
189939,0.1
189951,0.26
189965,0.17
189966,0.18
189977,0.11
189989,0.14
189990,0.2
190002,0.14
190006,0.21
190008,0.11
190009,0.13
190021,0.15
190058,0.16
190061,0.08
190069,0.12
190072,0.23
190078,0.25
190109,0.15
190112,0.2
190117,0.27
190132,0.09
190133,0.14
190153,0.18
190164,0.09
190167,0.1
190169,0.27
190179,0.34
190184,0.13
190188,0.06
190199,0.15
190200,0.16
190201,0.1
190227,0.18
190229,0.09
190245,0.11
190272,0.2
190274,0.18
190281,0.09
190282,0.2
190290,0.16
190299,0.27
190301,0.09
190304,0.15
190306,0.11
190311,0.27
190341,0.09
190354,0.08
190364,0.13
190368,0.23
190375,0.2
190383,0.08
190384,0.18
190387,0.1
190388,0.19
190392,0.16
190394,0.26
190405,0.23
190406,0.15
190412,0.16
190413,0.23
190431,0.06
190452,0.09
190454,0.19
190461,0.15
190475,0.14
190489,0.19
190507,0.13
190513,0.07
190515,0.22
190516,0.15
190522,0.07
190523,0.22
190526,0.22
190533,0.12
190537,0.12
190542,0.11
190545,0.14
190548,0.09
190555,0.15
190561,0.09
190562,0.1
190566,0.1
190581,0.19
190590,0.1
190591,0.14
190593,0.13
190612,0.11
190617,0.26
190618,0.12
190619,0.14
190643,0.17
190647,0.1
190663,0.09
190664,0.09
190678,0.11
190691,0.06
190697,0.17
190698,0.19
190701,0.45
190702,0.17
190713,0.09
190739,0.13
190744,0.29
190756,0.15
190767,0.35
190777,0.2
190808,0.11
190825,0.25
190830,0.21
190844,0.23
190855,0.17
190860,0.08
190861,0.08
190865,0.05
190884,0.17
190886,0.23
190887,0.07
190893,0.17
190899,0.15
190900,0.07
190901,0.11
190903,0.03
190909,0.19
190911,0.27
190916,0.27
190922,0.13
190926,0.19
190927,0.22
190929,0.05
190931,0.15
190948,0.07
190954,0.12
190957,0.05
190965,0.12
190978,0.11
190986,0.08
190990,0.15
190993,0.11
190998,0.06
190999,0.12
191028,0.21
191033,0.09
191042,0.22
191076,0.03
191114,0.18
191137,0.23
191138,0.1
191140,0.17
191141,0.1
191143,0.19
191145,0.25
191161,0.2
191167,0.13
191192,0.1
191199,0.23
191200,0.08
191205,0.11
191206,0.13
191214,0.12
191217,0.07
191222,0.06
191224,0.08
191232,0.24
191238,0.11
191243,0.12
191247,0.23
191250,0.1
191266,0.15
191278,0.16
191279,0.08
191282,0.11
191287,0.22
191290,0.09
191291,0.19
191296,0.22
191301,0.25
191304,0.03
191305,0.15
191306,0.23
191324,0.13
191359,0.07
191360,0.15
191362,0.1
191371,0.16
191379,0.23
191394,0.14
191413,0.2
191430,0.12
191435,0.12
191449,0.12
191452,0.08
191464,0.12
191465,0.06
191466,0.13
191469,0.17
191490,0.15
191494,0.16
191498,0.28
191506,0.23
191508,0.09
191509,0.15
191515,0.19
191524,0.11
191548,0.13
191562,0.14
191568,0.15
191596,0.19
191609,0.17
191619,0.1
191624,0.19
191628,0.14
191630,0.28
191648,0.21
191649,0.19
191654,0.21
191655,0.06
191659,0.17
191674,0.13
191675,0.2
191680,0.17
191681,0.11
191684,0.07
191686,0.11
191721,0.1
191722,0.14
191726,0.23
191727,0.16
191732,0.15
191735,0.08
191738,0.31
191745,0.13
191746,0.15
191751,0.23
191761,0.11
191772,0.06
191785,0.16
191794,0.12
191799,0.23
191806,0.24
191807,0.09
191809,0.28
191824,0.16
191826,0.1
191834,0.17
191837,0.04
191841,0.18
191845,0.22
191847,0.23
191850,0.14
191869,0.19
191873,0.17
191876,0.14
191878,0.23
191880,0.19
191881,0.12
191883,0.19
191898,0.17
191907,0.24
191910,0.14
191918,0.15
191920,0.17
191923,0.09
191942,0.12
191943,0.14
191951,0.17
191952,0.16
191958,0.16
191963,0.26
191971,0.31
191992,0.13
192000,0.16
192001,0.09
192008,0.08
192018,0.11
192029,0.16
192030,0.06
192031,0.14
192043,0.21
192045,0.11
192052,0.22
192056,0.1
192071,0.13
192082,0.21
192088,0.06
192103,0.11
192105,0.2
192119,0.12
192144,0.1
192151,0.12
192158,0.08
192163,0.11
192172,0.21
192176,0.09
192177,0.06
192212,0.17
192221,0.21
192223,0.13
192224,0.11
192238,0.16
192239,0.07
192252,0.32
192259,0.17
192268,0.08
192274,0.16
192276,0.22
192277,0.14
192289,0.1
192296,0.15
192308,0.16
192309,0.1
192315,0.11
192322,0.2
192324,0.14
192343,0.19
192345,0.19
192367,0.07
192375,0.14
192382,0.25
192389,0.16
192390,0.23
192391,0.14
192423,0.17
192427,0.11
192431,0.15
192433,0.08
192451,0.21
192453,0.18
192455,0.11
192468,0.14
192469,0.16
192474,0.13
192481,0.17
192482,0.07
192483,0.13
192486,0.14
192490,0.19
192491,0.12
192494,0.22
192507,0.14
192508,0.09
192509,0.21
192525,0.14
192526,0.25
192528,0.16
192535,0.25
192545,0.17
192548,0.16
192572,0.23
192594,0.13
192607,0.18
192625,0.22
192626,0.17
192631,0.18
192632,0.15
192636,0.13
192637,0.06
192655,0.14
192657,0.11
192674,0.17
192675,0.08
192680,0.27
192682,0.19
192686,0.12
192698,0.22
192703,0.13
192705,0.14
192717,0.09
192720,0.14
192721,0.18
192722,0.14
192728,0.09
192734,0.18
192739,0.27
192740,0.12
192752,0.15
192761,0.15
192770,0.05
192780,0.12
192782,0.05
192783,0.29
192789,0.25
192796,0.09
192800,0.16
192802,0.11
192811,0.1
192812,0.15
192815,0.17
192838,0.24
192861,0.14
192868,0.1
192872,0.13
192876,0.15
192877,0.22
192897,0.23
192898,0.11
192903,0.13
192904,0.18
192905,0.11
192911,0.21
192920,0.13
192921,0.15
192922,0.09
192942,0.15
192946,0.31
192963,0.1
192978,0.25
192979,0.25
192981,0.19
192991,0.13
192995,0.18
192998,0.18
193019,0.14
193027,0.1
193028,0.15
193032,0.14
193036,0.13
193044,0.12
193046,0.08
193049,0.12
193050,0.1
193054,0.13
193057,0.18
193060,0.23
193075,0.13
193088,0.09
193091,0.22
193112,0.1
193122,0.1
193123,0.17
193128,0.08
193133,0.18
193143,0.07
193150,0.16
193151,0.08
193160,0.27
193180,0.18
193198,0.15
193204,0.21
193207,0.14
193210,0.37
193225,0.11
193232,0.17
193248,0.18
193249,0.23
193262,0.14
193270,0.12
193273,0.06
193275,0.14
193286,0.05
193289,0.24
193290,0.13
193311,0.26
193321,0.07
193322,0.03
193340,0.16
193349,0.13
193368,0.13
193369,0.15
193375,0.17
193385,0.25
193389,0.08
193394,0.15
193396,0.08
193398,0.1
193402,0.17
193409,0.23
193421,0.13
193426,0.12
193430,0.19
193436,0.16
193437,0.17
193440,0.19
193441,0.2
193449,0.11
193462,0.17
193464,0.11
193468,0.12
193474,0.12
193475,0.23
193479,0.2
193484,0.28
193488,0.29
193496,0.06
193507,0.15
193510,0.12
193512,0.08
193514,0.05
193515,0.1
193516,0.11
193520,0.14
193522,0.12
193541,0.08
193545,0.11
193549,0.08
193554,0.14
193558,0.15
193568,0.21
193569,0.35
193579,0.13
193587,0.26
193589,0.13
193613,0.1
193642,0.12
193643,0.1
193647,0.1
193648,0.19
193663,0.13
193664,0.24
193665,0.18
193672,0.09
193675,0.13
193686,0.26
193692,0.09
193706,0.09
193725,0.18
193726,0.19
193727,0.21
193733,0.16
193738,0.24
193739,0.17
193745,0.25
193759,0.12
193767,0.03
193774,0.22
193776,0.08
193777,0.46
193787,0.36
193789,0.16
193793,0.13
193805,0.06
193808,0.18
193816,0.08
193817,0.11
193821,0.19
193831,0.2
193832,0.15
193874,0.12
193879,0.16
193882,0.2
193910,0.08
193915,0.17
193916,0.16
193921,0.27
193924,0.16
193926,0.08
193927,0.1
193949,0.1
193954,0.27
193966,0.17
193970,0.08
193971,0.09
193975,0.18
193980,0.17
193982,0.25
193983,0.22
193987,0.1
193997,0.08
194000,0.13
194013,0.12
194014,0.3
194026,0.15
194039,0.16
194042,0.13
194054,0.14
194057,0.13
194058,0.17
194068,0.13
194071,0.26
194073,0.19
194075,0.2
194093,0.13
194098,0.18
194105,0.19
194106,0.2
194110,0.11
194128,0.13
194137,0.13
194149,0.15
194150,0.16
194155,0.18
194157,0.18
194158,0.23
194164,0.21
194165,0.16
194166,0.07
194170,0.17
194171,0.14
194177,0.09
194187,0.18
194188,0.08
194213,0.07
194229,0.33
194230,0.21
194241,0.09
194243,0.07
194244,0.12
194276,0.11
194279,0.06
194280,0.07
194281,0.15
194291,0.24
194293,0.3
194306,0.12
194307,0.08
194308,0.08
194310,0.12
194314,0.08
194326,0.16
194330,0.07
194338,0.18
194366,0.13
194370,0.13
194371,0.09
194379,0.09
194382,0.24
194383,0.19
194395,0.25
194402,0.13
194406,0.12
194408,0.38
194413,0.14
194414,0.09
194419,0.21
194423,0.23
194424,0.15
194429,0.2
194436,0.17
194468,0.14
194469,0.06
194478,0.11
194480,0.25
194484,0.12
194505,0.1
194514,0.11
194516,0.12
194523,0.19
194526,0.14
194533,0.09
194534,0.13
194536,0.12
194548,0.1
194552,0.18
194558,0.17
194561,0.11
194563,0.15
194569,0.17
194581,0.27
194586,0.06
194590,0.1
194598,0.12
194600,0.13
194603,0.12
194604,0.17
194605,0.13
194607,0.1
194610,0.19
194620,0.13
194627,0.19
194650,0.16
194652,0.11
194659,0.07
194660,0.27
194662,0.11
194665,0.14
194675,0.23
194677,0.09
194679,0.12
194691,0.45
194696,0.13
194713,0.12
194716,0.13
194717,0.2
194725,0.14
194732,0.14
194737,0.23
194738,0.22
194769,0.17
194791,0.12
194802,0.14
194806,0.18
194810,0.09
194812,0.13
194813,0.17
194816,0.1
194827,0.08
194844,0.12
194856,0.18
194860,0.09
194866,0.06
194867,0.14
194877,0.2
194879,0.17
194880,0.1
194881,0.1
194887,0.09
194900,0.15
194906,0.11
194907,0.15
194908,0.19
194914,0.16
194934,0.25
194955,0.13
194956,0.22
194965,0.12
194966,0.23
194980,0.14
194985,0.19
194986,0.1
194995,0.18
194999,0.06
195000,0.17
195010,0.27
195013,0.15
195044,0.12
195048,0.15
195050,0.36
195051,0.17
195055,0.19
195070,0.04
195074,0.33
195075,0.16
195077,0.3
195081,0.18
195088,0.17
195089,0.06
195091,0.1
195096,0.3
195100,0.09
195103,0.22
195116,0.14
195117,0.18
195129,0.2
195151,0.13
195158,0.14
195164,0.1
195176,0.16
195186,0.25
195187,0.13
195198,0.09
195201,0.1
195207,0.12
195214,0.13
195215,0.08
195234,0.04
195235,0.14
195239,0.16
195240,0.22
195253,0.23
195255,0.16
195280,0.18
195291,0.13
195293,0.11
195300,0.14
195306,0.13
195307,0.14
195322,0.15
195326,0.18
195330,0.15
195341,0.22
195343,0.13
195367,0.1
195369,0.12
195371,0.14
195372,0.17
195389,0.12
195415,0.08
195435,0.2
195439,0.22
195440,0.11
195444,0.05
195447,0.17
195450,0.06
195451,0.1
195456,0.1
195457,0.17
195461,0.16
195462,0.27
195463,0.13
195466,0.21
195468,0.19
195469,0.16
195489,0.09
195495,0.2
195496,0.16
195504,0.09
195505,0.21
195506,0.21
195511,0.16
195518,0.19
195519,0.11
195529,0.12
195531,0.07
195546,0.16
195547,0.1
195552,0.15
195577,0.19
195579,0.1
195588,0.11
195597,0.17
195607,0.08
195617,0.11
195626,0.14
195632,0.21
195634,0.31
195635,0.12
195645,0.12
195648,0.12
195674,0.29
195691,0.13
195695,0.26
195703,0.19
195710,0.17
195711,0.13
195727,0.13
195729,0.07
195734,0.12
195739,0.1
195740,0.12
195746,0.24
195750,0.28
195769,0.21
195772,0.24
195785,0.08
195789,0.22
195793,0.15
195801,0.11
195803,0.15
195810,0.19
195818,0.18
195819,0.41
195823,0.12
195828,0.2
195836,0.08
195843,0.11
195858,0.15
195876,0.11
195890,0.14
195891,0.09
195900,0.09
195905,0.14
195910,0.14
195911,0.18
195912,0.16
195917,0.2
195918,0.2
195923,0.24
195937,0.14
195940,0.24
195945,0.06
195946,0.05
195948,0.13
195955,0.03
195957,0.18
195958,0.09
195959,0.37
195970,0.07
195974,0.11
195979,0.18
195990,0.12
196004,0.09
196007,0.27
196012,0.22
196019,0.12
196029,0.21
196034,0.06
196042,0.15
196066,0.27
196067,0.11
196071,0.08
196074,0.19
196075,0.14
196079,0.09
196080,0.27
196082,0.12
196083,0.17
196085,0.22
196115,0.18
196118,0.22
196128,0.14
196149,0.15
196150,0.1
196162,0.24
196194,0.19
196198,0.14
196204,0.08
196206,0.12
196210,0.24
196220,0.22
196221,0.07
196230,0.05
196236,0.21
196242,0.19
196256,0.27
196261,0.31
196274,0.18
196281,0.22
196303,0.08
196305,0.21
196322,0.07
196343,0.12
196346,0.11
196354,0.09
196357,0.09
196359,0.06
196360,0.19
196361,0.14
196364,0.24
196371,0.14
196375,0.11
196377,0.09
196378,0.1
196381,0.03
196384,0.12
196385,0.24
196388,0.19
196394,0.26
196400,0.25
196401,0.2
196404,0.2
196411,0.27
196436,0.14
196443,0.11
196444,0.24
196446,0.14
196475,0.17
196476,0.3
196486,0.14
196489,0.17
196492,0.1
196498,0.23
196500,0.08
196505,0.23
196507,0.12
196510,0.12
196514,0.09
196530,0.09
196544,0.13
196551,0.12
196578,0.08
196585,0.24
196587,0.12
196588,0.32
196594,0.22
196598,0.06
196605,0.05
196618,0.13
196619,0.19
196623,0.1
196624,0.1
196643,0.16
196649,0.17
196650,0.05
196656,0.07
196663,0.35
196667,0.22
196669,0.13
196681,0.18
196717,0.14
196726,0.19
196728,0.1
196729,0.16
196731,0.07
196736,0.11
196738,0.08
196745,0.09
196747,0.1
196748,0.07
196753,0.06
196757,0.15
196760,0.14
196777,0.29
196788,0.13
196799,0.13
196808,0.18
196819,0.14
196825,0.09
196826,0.18
196834,0.24
196841,0.3
196847,0.1
196849,0.14
196851,0.05
196867,0.09
196884,0.07
196889,0.21
196898,0.09
196901,0.09
196917,0.08
196930,0.17
196936,0.13
196956,0.12
196959,0.13
196962,0.19
196963,0.17
196971,0.17
196972,0.27
196977,0.13
196984,0.1
196985,0.32
197010,0.27
197029,0.18
197040,0.24
197058,0.24
197060,0.09
197064,0.34
197075,0.07
197083,0.27
197102,0.23
197103,0.23
197107,0.25
197129,0.24
197135,0.14
197140,0.12
197150,0.15
197152,0.11
197153,0.19
197154,0.17
197156,0.18
197166,0.14
197167,0.21
197177,0.15
197178,0.1
197187,0.16
197191,0.14
197205,0.22
197206,0.22
197219,0.19
197224,0.09
197245,0.15
197246,0.13
197273,0.31
197275,0.09
197278,0.19
197288,0.17
197290,0.15
197294,0.16
197295,0.18
197311,0.15
197314,0.26
197320,0.18
197321,0.26
197324,0.18
197327,0.19
197332,0.13
197333,0.32
197335,0.04
197348,0.09
197362,0.14
197363,0.23
197368,0.06
197378,0.17
197381,0.14
197384,0.07
197386,0.13
197393,0.23
197396,0.15
197400,0.15
197408,0.16
197412,0.08
197413,0.18
197415,0.1
197418,0.23
197427,0.08
197443,0.24
197448,0.13
197449,0.15
197470,0.09
197478,0.25
197482,0.23
197488,0.17
197491,0.13
197495,0.14
197498,0.23
197502,0.17
197507,0.21
197509,0.2
197510,0.19
197512,0.12
197513,0.11
197524,0.22
197525,0.2
197529,0.29
197533,0.09
197534,0.2
197540,0.22
197541,0.15
197559,0.09
197566,0.18
197582,0.08
197585,0.17
197587,0.19
197595,0.04
197598,0.17
197601,0.13
197603,0.15
197607,0.13
197611,0.05
197625,0.12
197631,0.14
197633,0.17
197638,0.25
197640,0.13
197644,0.12
197645,0.19
197646,0.11
197650,0.07
197657,0.17
197664,0.12
197668,0.11
197681,0.18
197682,0.2
197693,0.08
197695,0.11
197699,0.15
197709,0.1
197711,0.1
197715,0.15
197716,0.21
197722,0.17
197728,0.2
197729,0.14
197730,0.21
197744,0.04
197768,0.09
197770,0.15
197775,0.23
197788,0.03
197795,0.1
197806,0.21
197808,0.13
197812,0.28
197813,0.13
197822,0.14
197827,0.15
197828,0.17
197836,0.34
197857,0.06
197862,0.23
197872,0.13
197892,0.17
197903,0.09
197907,0.14
197908,0.2
197916,0.08
197921,0.11
197924,0.06
197930,0.2
197934,0.16
197942,0.11
197945,0.32
197958,0.15
197959,0.09
197967,0.09
